"Date&Time","cooling_id","location_ID","item_name","quantity","Harvesting_id","Mobile_ID","subsequent_id","is_contaminated"
"2022-07-09T23:00:34","C697",51,"cilantro",7339,"H697",37,"IP697","false"
"2022-05-29T16:01:31","C698",5,"lettuce",681,"H698",4,"IP698","false"
"2022-04-27T03:30:57","C699",45,"basil",6482,"H699",33,"IP699","false"
"2022-05-01T03:59","C700",24,"melons",3430,"H700",17,"IP700","false"
"2022-06-17T07:17:01","C701",55,"parsley",7917,"H701",40,"IP701","false"
"2022-10-21T00:05:04","C702",48,"basil",6908,"H702",35,"IP702","true"
"2022-10-20T15:18:53","C703",34,"Cucumbers",4852,"H703",25,"IP703","false"
"2022-04-03T00:42:40","C704",62,"potato",8884,"H704",44,"IP704","false"
"2023-02-24T01:39:18","C705",62,"potato",8912,"H705",45,"IP705","false"
"2023-01-17T01:35:56","C706",57,"parsley",8090,"H706",41,"IP706","false"
"2022-06-06T16:57:37","C707",29,"Tomatoes",4061,"H707",21,"IP707","false"
"2022-12-10T01:32:34","C708",36,"bell peppers",5186,"H708",26,"IP708","false"
"2022-11-07T13:02","C709",32,"Cucumbers",4533,"H709",23,"IP709","false"
"2023-01-22T21:54:55","C710",60,"parsley",8532,"H710",43,"IP710","true"
"2022-04-02T15:56:29","C711",5,"lettuce",672,"H711",4,"IP711","false"
"2022-11-28T17:40:48","C712",40,"bell peppers",5644,"H712",28,"IP712","false"
"2023-03-14T16:54:48","C713",67,"sweet potato",9523,"H713",48,"IP713","false"
"2022-11-12T15:48:37","C714",59,"parsley",8405,"H714",42,"IP714","true"
"2022-10-03T11:08:08","C715",49,"basil",6970,"H715",35,"IP715","true"
"2022-05-27T11:24:24","C716",54,"cilantro",7710,"H716",39,"IP716","false"
"2022-11-02T10:15:24","C717",48,"basil",6911,"H717",35,"IP717","false"
"2022-09-25T18:58:13","C718",65,"potato",9271,"H718",46,"IP718","false"
"2022-12-04T22:45:58","C719",1,"lettuce",143,"H719",1,"IP719","true"
"2022-11-12T07:02:25","C720",59,"parsley",8466,"H720",42,"IP720","true"
"2023-01-21T10:50:10","C721",10,"spinach",1379,"H721",7,"IP721","false"
"2022-04-27T21:03:19","C722",61,"potato",8718,"H722",44,"IP722","false"
"2023-02-19T16:25:04","C723",30,"Tomatoes",4274,"H723",22,"IP723","false"
"2022-04-04T20:33:36","C724",21,"melons",3034,"H724",16,"IP724","false"
"2023-02-23T08:06:56","C725",47,"basil",6706,"H725",34,"IP725","false"
"2022-04-01T04:51:44","C726",4,"lettuce",577,"H726",3,"IP726","true"
"2022-05-08T02:36:32","C727",63,"potato",8988,"H727",45,"IP727","false"
"2022-04-11T10:24:57","C728",27,"Tomatoes",3795,"H728",19,"IP728","false"
"2022-05-06T06:45:36","C729",8,"spinach",1056,"H729",6,"IP729","false"
"2023-01-06T20:02:43","C730",2,"lettuce",214,"H730",2,"IP730","false"
"2023-01-14T03:26:27","C731",32,"Cucumbers",4619,"H731",23,"IP731","false"
"2023-02-15T15:57:01","C732",58,"parsley",8226,"H732",41,"IP732","true"
"2022-12-03T20:27:25","C733",11,"kale",1515,"H733",8,"IP733","true"
"2022-06-12T04:30:25","C734",18,"arugula",2560,"H734",13,"IP734","false"
"2022-03-21T14:32:20","C735",44,"chili peppers",6294,"H735",32,"IP735","false"
"2022-05-10T15:59:50","C736",65,"sweet potato",9343,"H736",47,"IP736","false"
"2022-10-05T06:59:04","C737",27,"Tomatoes",3857,"H737",20,"IP737","false"
"2022-12-20T07:05:47","C738",66,"sweet potato",9392,"H738",47,"IP738","false"
"2022-06-06T08:11:26","C739",26,"Tomatoes",3646,"H739",19,"IP739","false"
"2022-06-26T10:31:40","C740",8,"spinach",1082,"H740",6,"IP740","false"
"2023-02-24T10:25:29","C741",6,"lettuce",757,"H741",4,"IP741","false"
"2022-09-11T04:10:46","C742",2,"lettuce",236,"H742",2,"IP742","false"
"2022-11-17T09:49:02","C743",15,"kale",2097,"H743",11,"IP743","false"
"2022-08-10T17:58:46","C744",43,"chili peppers",6195,"H744",31,"IP744","false"
"2022-07-30T18:53:10","C745",57,"parsley",8156,"H745",41,"IP745","false"
"2023-02-10T21:56:36","C746",53,"cilantro",7623,"H746",38,"IP746","false"
"2023-01-13T09:54:05","C747",21,"melons",2944,"H747",15,"IP747","false"
"2022-03-31T20:05:33","C748",6,"spinach",824,"H748",5,"IP748","false"
"2022-10-25T18:05:29","C749",34,"Cucumbers",4789,"H749",24,"IP749","false"
"2022-12-17T17:42:29","C750",37,"bell peppers",5336,"H750",27,"IP750","false"
"2022-08-19T12:27:14","C751",13,"kale",1819,"H751",10,"IP751","false"
"2022-07-14T17:00:59","C752",70,"sweet potato",9986,"H752",50,"IP752","true"
"2022-08-25T00:00:01","C753",25,"melons",3480,"H753",18,"IP753","false"
"2022-05-24T04:28:44","C754",61,"potato",8708,"H754",44,"IP754","false"
"2022-06-05T14:39:04","C755",50,"basil",7095,"H755",36,"IP755","false"
"2023-02-22T05:48:22","C756",55,"cilantro",7847,"H756",39,"IP756","false"
"2022-06-14T00:21:21","C757",40,"bell peppers",5715,"H757",29,"IP757","true"
"2023-01-17T19:08:19","C758",38,"bell peppers",5353,"H758",27,"IP758","true"
"2022-09-12T06:29:20","C759",58,"parsley",8288,"H759",42,"IP759","false"
"2022-10-10T00:59:29","C760",10,"spinach",1378,"H760",7,"IP760","true"
"2022-06-04T21:06:41","C761",47,"basil",6673,"H761",34,"IP761","false"
"2023-03-20T13:13:46","C762",25,"melons",3501,"H762",18,"IP762","false"
"2022-11-18T12:07:35","C763",50,"basil",7065,"H763",35,"IP763","false"
"2022-06-11T19:44:14","C764",29,"Tomatoes",4079,"H764",21,"IP764","false"
"2023-01-12T07:35:31","C765",10,"spinach",1417,"H765",8,"IP765","true"
"2023-02-20T01:11:15","C766",66,"sweet potato",9469,"H766",47,"IP766","false"
"2023-02-16T00:43:12","C767",46,"basil",6494,"H767",33,"IP767","true"
"2022-11-13T18:07:10","C768",20,"arugula",2789,"H768",14,"IP768","false"
"2023-01-26T04:50:35","C769",37,"bell peppers",5277,"H769",27,"IP769","false"
"2023-01-01T08:29:56","C770",48,"basil",6816,"H770",34,"IP770","false"
"2022-08-19T03:41:03","C771",2,"lettuce",240,"H771",2,"IP771","false"
"2022-07-29T07:48:26","C772",2,"lettuce",262,"H772",2,"IP772","false"
"2022-10-22T02:23:37","C773",49,"basil",6922,"H773",35,"IP773","false"
"2022-04-24T14:07:39","C774",52,"cilantro",7469,"H774",37,"IP774","false"
"2023-01-29T03:00:05","C775",52,"cilantro",7354,"H775",37,"IP775","false"
"2023-01-23T06:41:06","C776",47,"basil",6768,"H776",34,"IP776","true"
"2022-09-23T14:21:06","C777",44,"chili peppers",6298,"H777",32,"IP777","false"
"2022-06-18T09:35:35","C778",65,"potato",9224,"H778",46,"IP778","false"
"2023-01-07T22:21:17","C779",7,"spinach",901,"H779",5,"IP779","false"
"2022-06-18T18:21:46","C780",70,"sweet potato",9964,"H780",50,"IP780","false"
"2022-08-12T13:49:41","C781",2,"lettuce",175,"H781",1,"IP781","false"
"2022-12-24T16:20:01","C782",47,"basil",6741,"H782",34,"IP782","false"
"2022-08-05T15:12:09","C783",11,"kale",1587,"H783",8,"IP783","false"
"2022-05-13T14:09:20","C784",58,"parsley",8317,"H784",42,"IP784","false"
"2022-05-12T11:50:46","C785",35,"Cucumbers",4951,"H785",25,"IP785","false"
"2022-11-09T08:52:56","C786",35,"Cucumbers",5013,"H786",25,"IP786","true"
"2022-07-21T06:52:20","C787",51,"cilantro",7291,"H787",37,"IP787","false"
"2022-03-26T17:18:56","C788",7,"spinach",976,"H788",5,"IP788","false"
"2023-01-31T16:23:23","C789",64,"potato",9077,"H789",45,"IP789","false"
"2022-08-21T08:18:10","C790",56,"parsley",8014,"H790",40,"IP790","false"
"2022-04-08T03:29:16","C791",28,"Tomatoes",3916,"H791",20,"IP791","false"
"2023-03-07T09:31:04","C792",69,"sweet potato",9899,"H792",49,"IP792","false"
"2022-07-12T21:10:03","C793",51,"cilantro",7203,"H793",36,"IP793","false"
"2022-10-24T15:46:56","C794",20,"arugula",2777,"H794",14,"IP794","true"
"2022-04-20T22:25:47","C795",20,"arugula",2830,"H795",15,"IP795","false"
"2022-11-22T03:49:27","C796",41,"chili peppers",5867,"H796",30,"IP796","true"
"2022-04-26T18:44:46","C797",33,"Cucumbers",4624,"H797",23,"IP797","false"
"2022-03-22T08:04:42","C798",6,"lettuce",796,"H798",4,"IP798","false"
"2022-09-13T17:34:05","C799",29,"Tomatoes",4059,"H799",21,"IP799","false"
"2022-07-10T16:32:56","C800",62,"potato",8891,"H800",45,"IP800","true"
"2022-06-09T23:53:18","C801",34,"Cucumbers",4856,"H801",25,"IP801","false"
"2023-02-09T19:38:02","C802",47,"basil",6747,"H802",34,"IP802","false"
"2022-04-11T19:11:08","C803",15,"kale",2164,"H803",11,"IP803","false"
"2022-04-25T16:26:12","C804",13,"kale",1780,"H804",9,"IP804","false"
"2022-08-22T19:22:54","C805",70,"sweet potato",9947,"H805",50,"IP805","false"
"2023-03-01T04:25:54","C806",18,"arugula",2503,"H806",13,"IP806","false"
"2022-06-05T23:25:15","C807",68,"sweet potato",9675,"H807",48,"IP807","false"
"2022-10-11T12:04:14","C808",66,"sweet potato",9455,"H808",47,"IP808","false"
"2022-04-11T01:38:46","C809",17,"arugula",2344,"H809",12,"IP809","false"
"2022-07-22T17:57:05","C810",63,"potato",8969,"H810",45,"IP810","false"
"2023-01-15T23:17:23","C811",47,"basil",6763,"H811",34,"IP811","true"
"2023-01-15T14:31:12","C812",25,"melons",3611,"H812",18,"IP812","false"
"2022-06-27T21:36:25","C813",42,"chili peppers",5942,"H813",30,"IP813","false"
"2022-04-05T05:19:47","C814",66,"sweet potato",9384,"H814",47,"IP814","false"
"2022-12-07T12:09:16","C815",19,"arugula",2659,"H815",14,"IP815","false"
"2022-07-11T18:51:30","C816",30,"Tomatoes",4261,"H816",22,"IP816","false"
"2022-12-08T23:14:01","C817",62,"potato",8824,"H817",44,"IP817","false"
"2022-11-18T20:53:46","C818",37,"bell peppers",5221,"H818",26,"IP818","true"
"2022-09-14T19:52:38","C819",32,"Cucumbers",4501,"H819",23,"IP819","true"
"2022-10-15T03:46:05","C820",38,"bell peppers",5400,"H820",27,"IP820","true"
"2022-05-09T04:55:06","C821",60,"potato",8626,"H821",43,"IP821","false"
"2022-05-03T17:22:18","C822",49,"basil",7008,"H822",35,"IP822","true"
"2022-12-05T07:32:09","C823",62,"potato",8838,"H823",44,"IP823","false"
"2023-03-09T14:08:11","C824",19,"arugula",2663,"H824",14,"IP824","false"
"2022-08-15T03:13","C825",5,"lettuce",697,"H825",4,"IP825","true"
"2023-02-01T01:09:34","C826",4,"lettuce",497,"H826",3,"IP826","true"
"2022-05-15T01:14:05","C827",12,"kale",1686,"H827",9,"IP827","false"
"2023-03-17T15:04:17","C828",9,"spinach",1217,"H828",7,"IP828","false"
"2023-02-10T13:10:25","C829",20,"arugula",2882,"H829",15,"IP829","false"
"2022-11-11T04:43:52","C830",17,"arugula",2442,"H830",13,"IP830","true"
"2023-03-12T12:17:41","C831",59,"parsley",8370,"H831",42,"IP831","false"
"2022-09-27T23:35:20","C832",44,"chili peppers",6217,"H832",31,"IP832","true"
"2023-03-19T10:55:13","C833",6,"lettuce",784,"H833",4,"IP833","false"
"2023-01-11T22:49:20","C834",15,"kale",2113,"H834",11,"IP834","false"
"2022-10-07T02:49:59","C835",64,"potato",9123,"H835",46,"IP835","false"
"2022-07-19T19:47:35","C836",18,"arugula",2528,"H836",13,"IP836","false"
"2022-08-09T06:54:01","C837",27,"Tomatoes",3767,"H837",19,"IP837","true"
"2022-07-31T12:25:33","C838",22,"melons",3147,"H838",16,"IP838","false"
"2022-03-24T21:28:01","C839",6,"lettuce",778,"H839",4,"IP839","false"
"2022-04-12T12:43:30","C840",23,"melons",3203,"H840",16,"IP840","false"
"2023-01-04T06:39:25","C841",49,"basil",7049,"H841",35,"IP841","false"
"2022-09-04T23:05:36","C842",7,"spinach",917,"H842",5,"IP842","false"
"2022-12-17T08:56:18","C843",37,"bell peppers",5317,"H843",27,"IP843","false"
"2023-01-03T04:20:52","C844",9,"spinach",1176,"H844",6,"IP844","false"
"2022-11-30T22:17:55","C845",30,"Tomatoes",4283,"H845",22,"IP845","false"
"2022-09-04T05:33:14","C846",61,"potato",8675,"H846",43,"IP846","false"
"2023-02-19T07:38:53","C847",45,"chili peppers",6363,"H847",32,"IP847","false"
"2022-08-01T23:30:17","C848",48,"basil",6779,"H848",34,"IP848","false"
"2023-01-22T13:08:44","C849",9,"spinach",1229,"H849",7,"IP849","true"
"2022-11-05T08:24:53","C850",21,"melons",2988,"H850",15,"IP850","true"
"2022-09-27T06:02:58","C851",10,"spinach",1372,"H851",7,"IP851","false"
"2022-03-24T03:55:38","C852",55,"cilantro",7813,"H852",39,"IP852","false"
"2022-07-12T12:23:52","C853",46,"basil",6559,"H853",33,"IP853","false"
"2022-11-02T01:29:13","C854",32,"Cucumbers",4538,"H854",23,"IP854","false"
"2022-04-08T21:01:39","C855",43,"chili peppers",6067,"H855",31,"IP855","false"
"2022-09-23T05:34:55","C856",38,"bell peppers",5480,"H856",28,"IP856","true"
"2022-11-13T00:34:48","C857",21,"arugula",2927,"H857",15,"IP857","false"
"2022-04-28T23:21:53","C858",59,"parsley",8378,"H858",42,"IP858","false"
"2022-04-09T14:34:01","C859",56,"parsley",7922,"H859",40,"IP859","false"
"2022-10-29T18:33:32","C860",8,"spinach",1061,"H860",6,"IP860","true"
"2022-10-27T05:10:14","C861",64,"potato",9183,"H861",46,"IP861","true"
"2022-10-09T16:13:18","C862",66,"sweet potato",9480,"H862",47,"IP862","false"
"2022-08-07T02:16:54","C863",18,"arugula",2501,"H863",13,"IP863","true"
"2022-11-21T19:03:16","C864",29,"Tomatoes",4139,"H864",21,"IP864","false"
"2022-11-10T19:57:41","C865",59,"parsley",8480,"H865",42,"IP865","true"
"2022-12-14T19:33","C866",30,"Tomatoes",4228,"H866",21,"IP866","false"
"2022-12-19T13:33:25","C867",27,"Tomatoes",3901,"H867",20,"IP867","false"
"2022-04-07T09:56:54","C868",10,"spinach",1388,"H868",7,"IP868","false"
"2022-12-12T06:09:41","C869",29,"Tomatoes",4077,"H869",21,"IP869","false"
"2022-07-27T20:43:41","C870",15,"kale",2178,"H870",11,"IP870","false"
"2022-04-13T15:02:04","C871",9,"spinach",1238,"H871",7,"IP871","false"
"2022-11-29T02:26:59","C872",64,"potato",9106,"H872",46,"IP872","true"
"2022-06-16T22:30:50","C873",20,"arugula",2889,"H873",15,"IP873","false"
"2022-07-07T09:37:15","C874",17,"arugula",2450,"H874",13,"IP874","false"
"2022-04-02T07:10:17","C875",66,"sweet potato",9456,"H875",47,"IP875","false"
"2022-08-28T15:41:53","C876",8,"spinach",1044,"H876",6,"IP876","false"
"2022-05-15T10:00:16","C877",64,"potato",9105,"H877",46,"IP877","false"
"2022-10-21T08:51:15","C878",10,"spinach",1357,"H878",7,"IP878","true"
"2023-01-14T12:12:38","C879",8,"spinach",1047,"H879",6,"IP879","false"
"2023-03-05T04:53:57","C880",15,"kale",2174,"H880",11,"IP880","false"
"2023-02-25T03:57:52","C881",55,"parsley",7898,"H881",40,"IP881","true"
"2022-09-29T01:53:54","C882",43,"chili peppers",6160,"H882",31,"IP882","false"
"2022-04-04T03:01:13","C883",10,"spinach",1444,"H883",8,"IP883","false"
"2022-08-14T09:40:37","C884",60,"parsley",8564,"H884",43,"IP884","false"
"2022-06-26T19:17:52","C885",47,"basil",6672,"H885",34,"IP885","false"
"2023-03-13T05:50:03","C886",11,"kale",1583,"H886",8,"IP886","false"
"2022-09-28T17:07:43","C887",35,"Cucumbers",5022,"H887",25,"IP887","false"
"2022-10-06T00:31:26","C888",67,"sweet potato",9546,"H888",48,"IP888","true"
"2022-04-29T16:54:15","C889",21,"melons",3039,"H889",16,"IP889","false"
"2023-02-20T09:57:26","C890",65,"sweet potato",9318,"H890",47,"IP890","false"
"2023-02-05T01:37:37","C891",45,"basil",6465,"H891",33,"IP891","true"
"2022-06-10T08:39:29","C892",25,"melons",3562,"H892",18,"IP892","false"
"2022-06-17T16:03:12","C893",53,"cilantro",7537,"H893",38,"IP893","false"
"2023-02-03T05:46:41","C894",29,"Tomatoes",4074,"H894",21,"IP894","false"
"2022-07-08T11:55:49","C895",53,"cilantro",7622,"H895",38,"IP895","false"
"2022-05-07T09:04:10","C896",58,"parsley",8308,"H896",42,"IP896","true"
"2023-02-01T18:41:57","C897",32,"Cucumbers",4488,"H897",23,"IP897","true"
"2023-03-05T22:26:20","C898",55,"cilantro",7796,"H898",39,"IP898","false"
"2023-01-28T00:41:31","C899",42,"chili peppers",5935,"H899",30,"IP899","false"
"2022-06-03T01:15:45","C900",41,"chili peppers",5853,"H900",29,"IP900","false"
"2022-09-13T00:01:42","C901",43,"chili peppers",6148,"H901",31,"IP901","false"
"2022-10-02T00:03:23","C902",57,"parsley",8152,"H902",41,"IP902","false"
"2022-07-02T15:36:50","C903",30,"Tomatoes",4223,"H903",21,"IP903","false"
"2022-10-08T22:40:55","C904",66,"sweet potato",9377,"H904",47,"IP904","false"
"2022-12-03T11:41:13","C905",35,"Cucumbers",4910,"H905",25,"IP905","false"
"2023-01-10T20:30:46","C906",18,"arugula",2578,"H906",13,"IP906","false"
"2022-08-28T06:55:42","C907",21,"melons",2996,"H907",15,"IP907","true"
"2023-03-21T15:32:20","C908",2,"lettuce",183,"H908",1,"IP908","false"
"2022-07-27T11:57:30","C909",16,"kale",2185,"H909",11,"IP909","false"
"2022-11-18T03:21:24","C910",67,"sweet potato",9614,"H910",48,"IP910","false"
"2022-11-14T20:25:44","C911",21,"melons",2969,"H911",15,"IP911","false"
"2023-01-05T08:57:59","C912",35,"Cucumbers",4955,"H912",25,"IP912","false"
"2022-11-26T13:03:41","C913",33,"Cucumbers",4655,"H913",24,"IP913","false"
"2022-05-16T21:05","C914",56,"parsley",7973,"H914",40,"IP914","false"
"2022-07-11T10:05:18","C915",67,"sweet potato",9510,"H915",48,"IP915","false"
"2022-10-19T21:46:30","C916",34,"Cucumbers",4763,"H916",24,"IP916","true"
"2022-12-26T12:10:57","C917",56,"parsley",8063,"H917",40,"IP917","false"
"2022-08-15T11:59:11","C918",37,"bell peppers",5296,"H918",27,"IP918","true"
"2023-03-16T12:45:44","C919",10,"spinach",1354,"H919",7,"IP919","false"
"2023-01-24T17:45:51","C920",39,"bell peppers",5602,"H920",28,"IP920","false"
"2022-11-02T19:01:35","C921",6,"spinach",876,"H921",5,"IP921","true"
"2022-05-23T19:42:33","C922",7,"spinach",988,"H922",5,"IP922","true"
"2022-07-13T05:56:14","C923",7,"spinach",986,"H923",5,"IP923","false"
"2022-10-26T02:51:40","C924",1,"lettuce",120,"H924",1,"IP924","false"
"2022-09-09T08:19:50","C925",30,"Tomatoes",4223,"H925",21,"IP925","false"
"2022-06-23T21:08:22","C926",39,"bell peppers",5571,"H926",28,"IP926","true"
"2022-09-06T18:56:32","C927",10,"spinach",1369,"H927",7,"IP927","true"
"2022-10-02T17:35:45","C928",59,"parsley",8402,"H928",42,"IP928","false"
"2023-01-09T09:26:02","C929",11,"kale",1551,"H929",8,"IP929","true"
"2022-05-09T13:41:17","C930",55,"parsley",7904,"H930",40,"IP930","false"
"2022-10-23T04:42:11","C931",60,"parsley",8554,"H931",43,"IP931","false"
"2022-12-08T14:27:50","C932",11,"kale",1522,"H932",8,"IP932","true"
"2022-05-02T06:17:34","C933",32,"Cucumbers",4525,"H933",23,"IP933","false"
"2023-01-10T11:44:35","C934",66,"sweet potato",9487,"H934",47,"IP934","false"
"2022-06-08T12:48:33","C935",7,"spinach",916,"H935",5,"IP935","false"
"2022-10-16T06:04:39","C936",53,"cilantro",7491,"H936",38,"IP936","false"
"2022-07-03T17:55:24","C937",37,"bell peppers",5232,"H937",26,"IP937","true"
"2022-11-09T17:39:07","C938",13,"kale",1826,"H938",10,"IP938","true"
"2022-09-02T00:56:07","C939",33,"Cucumbers",4757,"H939",24,"IP939","true"
"2022-12-18T02:28:40","C940",45,"chili peppers",6343,"H940",32,"IP940","false"
"2022-09-03T20:47:03","C941",4,"lettuce",511,"H941",3,"IP941","false"
"2023-01-02T10:48:29","C942",61,"potato",8644,"H942",43,"IP942","false"
"2022-03-23T10:23:16","C943",5,"lettuce",657,"H943",4,"IP943","true"
"2022-12-10T19:04:57","C944",16,"arugula",2277,"H944",12,"IP944","false"
"2022-11-06T10:43:27","C945",60,"parsley",8573,"H945",43,"IP945","false"
"2022-04-28T14:35:42","C946",3,"lettuce",327,"H946",2,"IP946","true"
"2023-01-13T01:07:53","C947",33,"Cucumbers",4742,"H947",24,"IP947","true"
"2022-08-23T21:41:28","C948",39,"bell peppers",5569,"H948",28,"IP948","false"
"2022-10-12T14:22:47","C949",9,"spinach",1314,"H949",7,"IP949","false"
"2023-03-08T20:35:49","C950",64,"potato",9173,"H950",46,"IP950","false"
"2022-09-05T16:37:59","C951",60,"parsley",8548,"H951",43,"IP951","false"
"2022-04-24T05:21:28","C952",6,"lettuce",763,"H952",4,"IP952","false"
"2022-10-05T15:45:15","C953",50,"cilantro",7189,"H953",36,"IP953","true"
"2023-02-12T17:47:32","C954",16,"arugula",2302,"H954",12,"IP954","false"
"2022-11-14T11:39:32","C955",35,"Cucumbers",4976,"H955",25,"IP955","false"
"2022-05-13T05:23:09","C956",26,"Tomatoes",3649,"H956",19,"IP956","true"
"2022-11-29T19:59:22","C957",16,"arugula",2316,"H957",12,"IP957","false"
"2023-01-26T13:36:47","C958",30,"Tomatoes",4261,"H958",22,"IP958","false"
"2023-02-02T12:14:19","C959",49,"basil",6994,"H959",35,"IP959","false"
"2023-02-17T03:01:46","C960",56,"parsley",7954,"H960",40,"IP960","false"
"2022-04-18T17:48:40","C961",52,"cilantro",7355,"H961",37,"IP961","true"
"2022-06-15T02:39:54","C962",67,"sweet potato",9578,"H962",48,"IP962","false"
"2022-05-10T07:13:39","C963",55,"cilantro",7805,"H963",39,"IP963","false"
"2022-03-30T00:14:37","C964",23,"melons",3277,"H964",17,"IP964","false"
"2022-08-24T06:27:39","C965",37,"bell peppers",5293,"H965",27,"IP965","false"
"2023-01-29T20:32:27","C966",3,"lettuce",418,"H966",3,"IP966","false"
"2022-03-27T02:05:08","C967",59,"parsley",8405,"H967",42,"IP967","false"
"2022-08-31T05:05:11","C968",12,"kale",1705,"H968",9,"IP968","true"
"2022-09-10T19:24:35","C969",64,"potato",9151,"H969",46,"IP969","false"
"2022-12-10T10:18:46","C970",36,"bell peppers",5081,"H970",26,"IP970","false"
"2022-04-10T08:06:23","C971",45,"chili peppers",6435,"H971",32,"IP971","true"
"2022-07-28T23:02:15","C972",23,"melons",3219,"H972",16,"IP972","true"
"2023-02-27T17:21:10","C973",51,"cilantro",7295,"H973",37,"IP973","false"
"2022-10-14T01:27:32","C974",37,"bell peppers",5212,"H974",26,"IP974","false"
"2023-03-19T02:09:02","C975",5,"lettuce",743,"H975",4,"IP975","false"
"2023-01-03T21:53:14","C976",68,"sweet potato",9751,"H976",49,"IP976","false"
"2022-07-08T20:42","C977",23,"melons",3307,"H977",17,"IP977","false"
"2022-03-24T12:41:49","C978",65,"sweet potato",9338,"H978",47,"IP978","false"
"2022-10-22T19:56","C979",38,"bell peppers",5407,"H979",27,"IP979","false"
"2022-10-08T05:08:33","C980",3,"lettuce",446,"H980",3,"IP980","false"
"2022-10-19T13:00:19","C981",47,"basil",6748,"H981",34,"IP981","true"
"2022-05-26T17:52:02","C982",38,"bell peppers",5400,"H982",27,"IP982","false"
"2022-12-18T20:01:03","C983",21,"arugula",2911,"H983",15,"IP983","false"
"2023-01-03T13:07:03","C984",57,"parsley",8127,"H984",41,"IP984","false"
"2023-03-15T10:27:10","C985",47,"basil",6706,"H985",34,"IP985","false"
"2022-12-07T03:23:05","C986",21,"melons",2956,"H986",15,"IP986","false"
"2022-10-04T22:12:52","C987",39,"bell peppers",5594,"H987",28,"IP987","false"
"2022-12-13T08:28:15","C988",1,"lettuce",135,"H988",1,"IP988","false"
"2022-11-16T07:30:28","C989",59,"parsley",8385,"H989",42,"IP989","false"
"2022-09-19T22:39:14","C990",46,"basil",6516,"H990",33,"IP990","false"
"2022-06-13T15:35:09","C991",48,"basil",6791,"H991",34,"IP991","true"
"2022-11-06T01:57:15","C992",50,"basil",7153,"H992",36,"IP992","false"
"2023-03-17T06:18:06","C993",39,"bell peppers",5551,"H993",28,"IP993","false"
"2022-06-19T11:54:08","C994",2,"lettuce",224,"H994",2,"IP994","false"
"2023-02-25T12:44:03","C995",28,"Tomatoes",4043,"H995",21,"IP995","false"
"2022-12-30T12:39","C996",69,"sweet potato",9926,"H996",50,"IP996","false"
"2022-08-08T04:35:27","C997",9,"spinach",1220,"H997",7,"IP997","false"
"2022-12-31T14:57:34","C998",66,"sweet potato",9435,"H998",47,"IP998","false"
"2022-06-21T07:45:04","C999",8,"spinach",1049,"H999",6,"IP999","false"
"2022-09-30T12:58:38","C1000",5,"lettuce",652,"H1000",4,"IP1000","true"
"2023-03-04T02:35:24","C1001",31,"Cucumbers",4395,"H1001",22,"IP1001","false"
"2022-06-09T23:53:18","C1002",49,"basil",7028,"H1002",35,"IP1002","false"
"2022-06-19T03:07:57","C1003",15,"kale",2037,"H1003",11,"IP1003","true"
"2023-02-21T21:02:11","C1004",50,"cilantro",7191,"H1004",36,"IP1004","false"
"2022-10-22T19:56","C1005",36,"bell peppers",5056,"H1005",26,"IP1005","false"
"2022-04-01T13:37:55","C1006",68,"sweet potato",9782,"H1006",49,"IP1006","false"
"2022-06-15T20:12:16","C1007",49,"basil",6979,"H1007",35,"IP1007","false"
"2022-12-09T08:00:12","C1008",8,"spinach",1035,"H1008",6,"IP1008","false"
"2022-10-07T02:49:59","C1009",39,"bell peppers",5504,"H1009",28,"IP1009","true"
"2022-10-14T18:59:54","C1010",33,"Cucumbers",4655,"H1010",24,"IP1010","true"
"2023-01-12T07:35:31","C1011",51,"cilantro",7344,"H1011",37,"IP1011","false"
"2022-07-18T08:42:51","C1012",64,"potato",9105,"H1012",46,"IP1012","false"
"2023-01-09T18:12:13","C1013",44,"chili peppers",6261,"H1013",31,"IP1013","false"
"2022-09-15T04:38:49","C1014",67,"sweet potato",9571,"H1014",48,"IP1014","false"
"2022-06-28T15:08:47","C1015",67,"sweet potato",9618,"H1015",48,"IP1015","false"
"2022-10-04T13:26:41","C1016",64,"potato",9154,"H1016",46,"IP1016","true"
"2022-08-30T02:46:38","C1017",20,"arugula",2894,"H1017",15,"IP1017","false"
"2022-06-27T21:36:25","C1018",32,"Cucumbers",4548,"H1018",23,"IP1018","false"
"2022-10-13T07:55:09","C1019",64,"potato",9197,"H1019",46,"IP1019","true"
"2023-02-22T14:34:33","C1020",12,"kale",1657,"H1020",9,"IP1020","true"
"2022-12-09T16:46:23","C1021",15,"kale",2067,"H1021",11,"IP1021","false"
"2022-09-10T01:52:13","C1022",23,"melons",3213,"H1022",16,"IP1022","false"
"2022-09-03T12:00:52","C1023",46,"basil",6486,"H1023",33,"IP1023","false"
"2022-09-04T23:05:36","C1024",55,"parsley",7916,"H1024",40,"IP1024","false"
"2022-11-06T10:43:27","C1025",60,"parsley",8555,"H1025",43,"IP1025","false"
"2023-01-25T20:04:24","C1026",26,"Tomatoes",3740,"H1026",19,"IP1026","false"
"2022-08-11T02:44:57","C1027",42,"chili peppers",6006,"H1027",30,"IP1027","false"
"2023-01-06T02:30:21","C1028",7,"spinach",932,"H1028",5,"IP1028","false"
"2022-09-01T07:23:45","C1029",61,"potato",8779,"H1029",44,"IP1029","false"
