"Date&Time","Harvesting_id","farm_name","subsequent_id","iph_id","item_name","quantity","location_id","field_id","mobile_id"
"2022-07-31T03:24:17","H746","Sunnydale Farm","C746","746","cilantro",7623,53,8,38
"2022-07-16T21:23:01","H747","scissortail farms","C747","747","melons",2944,21,4,15
"2023-01-24T17:30:46","H748","Mena Farm","C748","748","spinach",824,6,2,5
"2022-10-05T06:43:59","H749","Green Acres Farm","C749","749","Cucumbers",4789,34,5,24
"2022-09-22T11:47:28","H750","Sunny Fields Farm ","C750","750","bell peppers",5336,37,6,27
"2023-01-25T02:16:57","H751","Starview Farms","C751","751","kale",1819,13,3,10
"2022-09-21T00:42:43","H752","Red Barn Farms","IPH752","752","sweet potato",9986,70,10,50
"2022-03-31T02:18:05","H753","roland farms","C753","753","melons",3480,25,4,18
"2022-04-03T00:27:35","H754","Deep Root Farms","IPH754","754","potato",8708,61,9,44
"2022-04-20T04:38:20","H755","Orchard Valley Farm","C755","755","basil",7095,50,7,36
"2023-02-11T06:27:42","H756","Sunnydale Farm","C756","756","cilantro",7847,55,8,39
"2023-01-11T05:01:52","H757","Sunny Fields Farm ","C757","757","bell peppers",5715,40,6,29
"2023-01-12T16:06:37","H758","Sunny Fields Farm ","C758","758","bell peppers",5353,38,6,27
"2022-10-12T22:53:53","H759","Meadowbrook Farm","C759","759","parsley",8288,58,8,42
"2023-01-18T12:25:36","H760","Cerritos Farm","C760","760","spinach",1378,10,2,7
"2023-01-11T22:34:15","H761","Sweetwater Farm ","C761","761","basil",6673,47,7,34
"2022-12-07T20:40:22","H762","roland farms","C762","762","melons",3501,25,4,18
"2022-05-27T02:23:08","H763","Orchard Valley Farm","C763","763","basil",7065,50,7,35
"2022-07-26T18:10:03","H764","Burnt Mill Farm","C764","764","Tomatoes",4079,29,5,21
"2022-03-22T07:49:37","H765","Cerritos Farm","C765","765","spinach",1417,10,2,8
"2023-01-29T20:17:22","H766","Meadowlark Farm","IPH766","766","sweet potato",9469,66,10,47
"2022-07-08T02:54:33","H767","Sweetwater Farm ","C767","767","basil",6494,46,7,33
"2022-10-05T15:30:10","H768","scissortail farms","C768","768","arugula",2789,20,3,14
"2023-01-12T07:20:26","H769","Green Acres Farm","C769","769","bell peppers",5277,37,6,27
"2022-11-10T19:42:36","H770","Sweetwater Farm ","C770","770","basil",6816,48,7,34
"2022-03-26T17:03:51","H771","Hidden gems Farm","C771","771","lettuce",240,2,1,2
"2022-07-25T15:51:29","H772","Hidden gems Farm","C772","772","lettuce",262,2,1,2
"2022-10-19T03:59:03","H773","Orchard Valley Farm","C773","773","basil",6922,49,7,35
"2023-03-11T09:44:02","H774","Sunnydale Farm","C774","774","cilantro",7469,52,8,37
"2022-07-09T05:13:06","H775","Orchard Valley Farm","C775","775","cilantro",7354,52,8,37
"2022-12-10T10:03:41","H776","Sweetwater Farm ","C776","776","basil",6768,47,7,34
"2022-05-31T20:23:33","H777","Harvest Moon Farms","C777","777","chili peppers",6298,44,7,32
"2023-01-23T23:58:23","H778","Meadowlark Farm","IPH778","778","potato",9224,65,9,46
"2022-06-23T03:20:55","H779","Mena Farm","C779","779","spinach",901,7,2,5
"2022-12-29T10:05:21","H780","Red Barn Farms","IPH780","780","sweet potato",9964,70,10,50
"2022-12-19T13:18:20","H781","Hidden gems Farm","C781","781","lettuce",175,2,1,1
"2022-10-03T19:39:14","H782","Sweetwater Farm ","C782","782","basil",6741,47,7,34
"2022-11-09T08:37:51","H783","Cerritos Farm","C783","783","kale",1587,11,2,8
"2022-07-15T10:18:16","H784","Meadowbrook Farm","C784","784","parsley",8317,58,8,42
"2022-12-24T16:04:56","H785","Green Acres Farm","C785","785","Cucumbers",4951,35,5,25
"2022-11-19T22:57:15","H786","Green Acres Farm","C786","786","Cucumbers",5013,35,5,25
"2022-06-24T14:25:40","H787","Orchard Valley Farm","C787","787","cilantro",7291,51,8,37
"2022-08-25T08:31:07","H788","Mena Farm","C788","788","spinach",976,7,2,5
"2022-11-27T23:53:21","H789","Meadowlark Farm","IPH789","789","potato",9077,64,9,45
"2023-02-13T11:04:49","H790","Meadowbrook Farm","C790","790","parsley",8014,56,8,40
"2022-12-13T16:59:21","H791","Burnt Mill Farm","C791","791","Tomatoes",3916,28,4,20
"2023-01-14T03:11:22","H792","Red Barn Farms","IPH792","792","sweet potato",9899,69,10,49
"2022-04-11T18:56:03","H793","Orchard Valley Farm","C793","793","cilantro",7203,51,7,36
"2023-02-08T17:04:24","H794","scissortail farms","C794","794","arugula",2777,20,3,14
"2022-04-13T14:46:59","H795","scissortail farms","C795","795","arugula",2830,20,3,15
"2023-01-13T09:39","H796","Harvest Moon Farms","C796","796","chili peppers",5867,41,6,30
"2022-04-26T18:29:41","H797","Stonehall Farm","C797","797","Cucumbers",4624,33,5,23
"2022-08-23T12:40:12","H798","Mena Farm","C798","798","lettuce",796,6,2,4
"2022-05-01T03:43:55","H799","Burnt Mill Farm","C799","799","Tomatoes",4059,29,5,21
"2022-12-22T11:27:49","H800","Deep Root Farms","IPH800","800","potato",8891,62,9,45
"2022-05-10T06:58:34","H801","Green Acres Farm","C801","801","Cucumbers",4856,34,5,25
"2022-06-13T15:20:04","H802","Sweetwater Farm ","C802","802","basil",6747,47,7,34
"2022-12-14T01:45:32","H803","Starview Farms","C803","803","kale",2164,15,3,11
"2022-08-08T21:52:45","H804","Starview Farms","C804","804","kale",1780,13,3,9
"2023-01-01T17:01:02","H805","Red Barn Farms","IPH805","805","sweet potato",9947,70,10,50
"2022-05-26T08:50:46","H806","Potomac Vegetable Farms","C806","806","arugula",2503,18,3,13
"2022-12-15T12:50:17","H807","Red Barn Farms","IPH807","807","sweet potato",9675,68,10,48
"2022-10-25T00:18:02","H808","Meadowlark Farm","IPH808","808","sweet potato",9455,66,10,47
"2022-07-05T13:31:15","H809","Potomac Vegetable Farms","C809","809","arugula",2344,17,3,12
"2022-05-28T13:27:53","H810","Meadowlark Farm","IPH810","810","potato",8969,63,9,45
"2022-11-27T06:20:58","H811","Sweetwater Farm ","C811","811","basil",6763,47,7,34
"2022-12-10T18:49:52","H812","roland farms","C812","812","melons",3611,25,4,18
"2023-01-02T10:33:24","H813","Harvest Moon Farms","C813","813","chili peppers",5942,42,6,30
"2022-10-10T00:44:24","H814","Meadowlark Farm","IPH814","814","sweet potato",9384,66,9,47
"2022-03-31T19:50:28","H815","Potomac Vegetable Farms","C815","815","arugula",2659,19,3,14
"2023-02-01T18:26:52","H816","Burnt Mill Farm","C816","816","Tomatoes",4261,30,5,22
"2023-02-05T10:08:43","H817","Deep Root Farms","IPH817","817","potato",8824,62,9,44
"2022-11-04T23:23:37","H818","Green Acres Farm","C818","818","bell peppers",5221,37,6,26
"2023-01-28T09:12:38","H819","Stonehall Farm","C819","819","Cucumbers",4501,32,5,23
"2023-02-19T07:23:48","H820","Sunny Fields Farm ","C820","820","bell peppers",5400,38,6,27
"2022-07-24T22:19:07","H821","Deep Root Farms","IPH821","821","potato",8626,60,9,43
"2022-08-26T10:49:41","H822","Orchard Valley Farm","C822","822","basil",7008,49,7,35
"2022-04-27T12:02:03","H823","Deep Root Farms","IPH823","823","potato",8838,62,9,44
"2022-12-18T02:13:35","H824","Potomac Vegetable Farms","C824","824","arugula",2663,19,3,14
"2022-05-19T18:59:25","H825","Mena Farm","C825","825","lettuce",697,5,2,4
"2022-08-22T01:35:27","H826","Hidden gems Farm","C826","826","lettuce",497,4,1,3
"2022-11-05T16:55:59","H827","Starview Farms","C827","827","kale",1686,12,2,9
"2022-08-27T21:54:26","H828","Cerritos Farm","C828","828","spinach",1217,9,2,7
"2022-05-21T14:50:21","H829","scissortail farms","C829","829","arugula",2882,20,4,15
"2022-12-21T00:23:05","H830","Potomac Vegetable Farms","C830","830","arugula",2442,17,3,13
"2022-06-11T10:42:57","H831","Meadowbrook Farm","C831","831","parsley",8370,59,9,42
"2022-06-01T05:09:45","H832","Harvest Moon Farms","C832","832","chili peppers",6217,44,7,31
"2022-03-25T23:31:29","H833","Mena Farm","C833","833","lettuce",784,6,2,4
"2023-02-28T19:24:38","H834","Starview Farms","C834","834","kale",2113,15,3,11
"2022-06-03T09:46:52","H835","Meadowlark Farm","IPH835","835","potato",9123,64,9,46
"2023-02-02T20:45:25","H836","Potomac Vegetable Farms","C836","836","arugula",2528,18,3,13
"2023-02-04T16:36:21","H837","Burnt Mill Farm","C837","837","Tomatoes",3767,27,4,19
"2022-11-06T19:14:33","H838","scissortail farms","C838","838","melons",3147,22,4,16
"2023-01-22T04:07:28","H839","Mena Farm","C839","839","lettuce",778,6,2,4
"2022-05-20T21:17:58","H840","scissortail farms","C840","840","melons",3203,23,4,16
"2023-02-06T03:41:06","H841","Orchard Valley Farm","C841","841","basil",7049,49,7,35
"2022-11-13T17:52:05","H842","Mena Farm","C842","842","spinach",917,7,2,5
"2023-01-25T11:03:08","H843","Sunny Fields Farm ","C843","843","bell peppers",5317,37,6,27
"2023-02-19T16:09:59","H844","Cerritos Farm","C844","844","spinach",1176,9,2,6
"2023-03-19T19:26:19","H845","Stonehall Farm","C845","845","Tomatoes",4283,30,5,22
"2022-11-13T00:19:43","H846","Deep Root Farms","IPH846","846","potato",8675,61,9,43
"2022-06-02T07:28:18","H847","Sweetwater Farm ","C847","847","chili peppers",6363,45,7,32
"2022-08-07T19:34:11","H848","Sweetwater Farm ","C848","848","basil",6779,48,7,34
"2022-11-23T05:52:56","H849","Cerritos Farm","C849","849","spinach",1229,9,2,7
"2022-07-28T14:00:58","H850","scissortail farms","C850","850","melons",2988,21,4,15
"2023-02-24T01:24:13","H851","Cerritos Farm","C851","851","spinach",1372,10,2,7
"2022-11-07T21:33:06","H852","Sunnydale Farm","C852","852","cilantro",7813,55,8,39
"2022-10-18T10:26:41","H853","Sweetwater Farm ","C853","853","basil",6559,46,7,33
"2022-09-23T22:52:12","H854","Stonehall Farm","C854","854","Cucumbers",4538,32,5,23
"2022-10-12T14:07:42","H855","Harvest Moon Farms","C855","855","chili peppers",6067,43,6,31
"2023-02-03T05:31:36","H856","Sunny Fields Farm ","C856","856","bell peppers",5480,38,6,28
"2023-03-15T18:58:16","H857","scissortail farms","C857","857","arugula",2927,21,4,15
"2022-08-23T21:26:23","H858","Meadowbrook Farm","C858","858","parsley",8378,59,9,42
"2022-04-21T06:56:53","H859","Meadowbrook Farm","C859","859","parsley",7922,56,8,40
"2022-10-20T15:03:48","H860","Mena Farm","C860","860","spinach",1061,8,2,6
"2022-10-01T15:02:07","H861","Meadowlark Farm","IPH861","861","potato",9183,64,9,46
"2022-08-19T03:25:58","H862","Red Barn Farms","IPH862","862","sweet potato",9480,66,10,47
"2022-05-08T11:07:38","H863","Potomac Vegetable Farms","C863","863","arugula",2501,18,3,13
"2022-07-20T13:04:53","H864","Burnt Mill Farm","C864","864","Tomatoes",4139,29,5,21
"2022-07-20T21:51:04","H865","Deep Root Farms","C865","865","parsley",8480,59,9,42
"2022-08-30T02:31:33","H866","Burnt Mill Farm","C866","866","Tomatoes",4228,30,5,21
"2022-05-02T14:48:40","H867","Burnt Mill Farm","C867","867","Tomatoes",3901,27,4,20
"2023-02-04T07:50:10","H868","Cerritos Farm","C868","868","spinach",1388,10,2,7
"2022-10-29T18:18:27","H869","Burnt Mill Farm","C869","869","Tomatoes",4077,29,5,21
"2022-12-26T03:09:41","H870","Starview Farms","C870","870","kale",2178,15,3,11
"2022-11-21T18:48:11","H871","Cerritos Farm","C871","871","spinach",1238,9,2,7
"2022-08-19T12:12:09","H872","Meadowlark Farm","IPH872","872","potato",9106,64,9,46
"2022-11-23T23:25:18","H873","scissortail farms","C873","873","arugula",2889,20,4,15
"2022-07-03T17:40:19","H874","Potomac Vegetable Farms","C874","874","arugula",2450,17,3,13
"2022-11-15T13:43:01","H875","Meadowlark Farm","IPH875","875","sweet potato",9456,66,10,47
"2023-01-31T07:22:07","H876","Mena Farm","C876","876","spinach",1044,8,2,6
"2022-05-04T01:53:24","H877","Meadowlark Farm","IPH877","877","potato",9105,64,9,46
"2022-07-10T07:31:40","H878","Cerritos Farm","C878","878","spinach",1357,10,2,7
"2022-10-09T07:12:01","H879","Mena Farm","C879","879","spinach",1047,8,2,6
"2023-02-25T03:42:47","H880","Starview Farms","C880","880","kale",2174,15,3,11
"2022-11-18T11:52:30","H881","Sunnydale Farm","C881","881","parsley",7898,55,8,40
"2023-02-22T14:19:28","H882","Harvest Moon Farms","C882","882","chili peppers",6160,43,7,31
"2022-04-23T11:34","H883","Cerritos Farm","C883","883","spinach",1444,10,2,8
"2022-10-15T03:31","H884","Deep Root Farms","C884","884","parsley",8564,60,9,43
"2022-11-20T07:43:26","H885","Sweetwater Farm ","C885","885","basil",6672,47,7,34
"2022-11-12T06:47:20","H886","Cerritos Farm","C886","886","kale",1583,11,2,8
"2022-08-02T08:01:24","H887","Green Acres Farm","C887","887","Cucumbers",5022,35,5,25
"2023-01-07T04:33:50","H888","Red Barn Farms","IPH888","888","sweet potato",9546,67,10,48
"2023-03-20T21:44:53","H889","scissortail farms","C889","889","melons",3039,21,4,16
"2023-03-18T08:21:34","H890","Meadowlark Farm","IPH890","890","sweet potato",9318,65,9,47
"2023-01-04T06:24:20","H891","Sweetwater Farm ","C891","891","basil",6465,45,7,33
"2022-08-24T06:12:34","H892","roland farms","C892","892","melons",3562,25,4,18
"2022-04-10T07:51:18","H893","Sunnydale Farm","C893","893","cilantro",7537,53,8,38
"2022-07-29T16:19:32","H894","Burnt Mill Farm","C894","894","Tomatoes",4074,29,5,21
"2022-09-09T08:04:45","H895","Sunnydale Farm","C895","895","cilantro",7622,53,8,38
"2022-09-03T02:59:36","H896","Meadowbrook Farm","C896","896","parsley",8308,58,8,42
"2022-06-15T11:11","H897","Stonehall Farm","C897","897","Cucumbers",4488,32,5,23
"2023-03-15T10:12:05","H898","Sunnydale Farm","C898","898","cilantro",7796,55,8,39
"2022-04-13T06:00:48","H899","Harvest Moon Farms","C899","899","chili peppers",5935,42,6,30
"2023-01-20T08:16:32","H900","Harvest Moon Farms","C900","900","chili peppers",5853,41,6,29
"2022-04-09T05:32:45","H901","Harvest Moon Farms","C901","901","chili peppers",6148,43,6,31
"2022-08-04T21:24:42","H902","Meadowbrook Farm","C902","902","parsley",8152,57,8,41
"2022-10-16T14:35:45","H903","Burnt Mill Farm","C903","903","Tomatoes",4223,30,5,21
"2022-08-02T16:47:35","H904","Meadowlark Farm","IPH904","904","sweet potato",9377,66,9,47
"2023-02-26T23:33:42","H905","Green Acres Farm","C905","905","Cucumbers",4910,35,5,25
"2022-11-22T21:06:44","H906","Potomac Vegetable Farms","C906","906","arugula",2578,18,3,13
"2022-05-14T07:26:37","H907","scissortail farms","C907","907","melons",2996,21,4,15
"2022-07-17T23:41:34","H908","Hidden gems Farm","C908","908","lettuce",183,2,1,1
"2022-08-11T20:02:14","H909","Potomac Vegetable Farms","C909","909","kale",2185,16,3,11
"2022-04-29T07:52:59","H910","Red Barn Farms","IPH910","910","sweet potato",9614,67,10,48
"2022-11-05T08:09:48","H911","scissortail farms","C911","911","melons",2969,21,4,15
"2022-03-27T01:50:03","H912","Green Acres Farm","C912","912","Cucumbers",4955,35,5,25
"2022-08-19T20:58:20","H913","Stonehall Farm","C913","913","Cucumbers",4655,33,5,24
"2022-06-01T13:55:56","H914","Meadowbrook Farm","C914","914","parsley",7973,56,8,40
"2022-08-16T22:48:50","H915","Red Barn Farms","IPH915","915","sweet potato",9510,67,10,48
"2022-07-17T14:55:23","H916","Stonehall Farm","C916","916","Cucumbers",4763,34,5,24
"2023-01-14T20:43:44","H917","Meadowbrook Farm","C917","917","parsley",8063,56,8,40
"2022-08-06T08:29:27","H918","Green Acres Farm","C918","918","bell peppers",5296,37,6,27
"2022-06-18T18:06:41","H919","Cerritos Farm","C919","919","spinach",1354,10,2,7
"2023-03-17T14:49:12","H920","Sunny Fields Farm ","C920","920","bell peppers",5602,39,6,28
"2022-07-02T06:35:34","H921","Mena Farm","C921","921","spinach",876,6,2,5
"2022-06-18T09:20:30","H922","Mena Farm","C922","922","spinach",988,7,2,5
"2022-04-13T23:33:10","H923","Mena Farm","C923","923","spinach",986,7,2,5
"2022-07-27T20:28:36","H924","Hidden gems Farm","C924","924","lettuce",120,1,1,1
"2022-12-12T05:54:36","H925","Burnt Mill Farm","C925","925","Tomatoes",4223,30,5,21
"2023-01-07T13:20:01","H926","Sunny Fields Farm ","C926","926","bell peppers",5571,39,6,28
"2022-09-05T16:22:54","H927","Cerritos Farm","C927","927","spinach",1369,10,2,7
"2023-03-10T16:11:40","H928","Meadowbrook Farm","C928","928","parsley",8402,59,9,42
"2022-11-18T20:38:41","H929","Cerritos Farm","C929","929","kale",1551,11,2,8
"2023-01-05T17:29:05","H930","Sunnydale Farm","C930","930","parsley",7904,55,8,40
"2022-08-26T02:03:30","H931","Deep Root Farms","C931","931","parsley",8554,60,9,43
"2023-02-16T18:00:30","H932","Cerritos Farm","C932","932","kale",1522,11,2,8
"2022-12-03T02:39:57","H933","Stonehall Farm","C933","933","Cucumbers",4525,32,5,23
"2022-09-05T07:36:43","H934","Red Barn Farms","IPH934","934","sweet potato",9487,66,10,47
"2023-01-30T22:35:56","H935","Mena Farm","C935","935","spinach",916,7,2,5
"2022-04-22T09:15:27","H936","Sunnydale Farm","C936","936","cilantro",7491,53,8,38
"2022-08-18T09:53:35","H937","Green Acres Farm","C937","937","bell peppers",5232,37,6,26
"2022-04-15T01:51:43","H938","Starview Farms","C938","938","kale",1826,13,3,10
"2022-08-03T01:33:46","H939","Stonehall Farm","C939","939","Cucumbers",4757,33,5,24
"2023-02-25T21:15:09","H940","Harvest Moon Farms","C940","940","chili peppers",6343,45,7,32
"2022-03-21T14:17:15","H941","Hidden gems Farm","C941","941","lettuce",511,4,1,3
"2023-01-21T10:35:05","H942","Deep Root Farms","IPH942","942","potato",8644,61,9,43
"2022-10-01T06:15:56","H943","Mena Farm","C943","943","lettuce",657,5,2,4
"2022-12-20T15:36:53","H944","Potomac Vegetable Farms","C944","944","arugula",2277,16,3,12
"2023-02-22T05:33:17","H945","Deep Root Farms","C945","945","parsley",8573,60,9,43
"2022-12-12T14:40:48","H946","Hidden gems Farm","C946","946","lettuce",327,3,1,2
"2022-05-17T14:22:18","H947","Stonehall Farm","C947","947","Cucumbers",4742,33,5,24
"2022-03-25T14:45:18","H948","Sunny Fields Farm ","C948","948","bell peppers",5569,39,6,28
"2022-12-08T05:26:34","H949","Cerritos Farm","C949","949","spinach",1314,9,2,7
"2022-11-15T04:56:50","H950","Meadowlark Farm","IPH950","950","potato",9173,64,9,46
"2022-08-16T05:16:28","H951","Deep Root Farms","C951","951","parsley",8548,60,9,43
"2022-12-29T01:19:10","H952","Mena Farm","C952","952","lettuce",763,6,2,4
"2022-07-30T01:05:43","H953","Orchard Valley Farm","C953","953","cilantro",7189,50,7,36
"2022-04-09T14:18:56","H954","Potomac Vegetable Farms","C954","954","arugula",2302,16,3,12
"2023-02-13T19:51","H955","Green Acres Farm","C955","955","Cucumbers",4976,35,5,25
"2022-03-28T21:40:58","H956","roland farms","C956","956","Tomatoes",3649,26,4,19
"2022-04-18T00:01:13","H957","Potomac Vegetable Farms","C957","957","arugula",2316,16,3,12
"2022-08-24T23:44:56","H958","Burnt Mill Farm","C958","958","Tomatoes",4261,30,5,22
"2022-12-19T04:32:09","H959","Orchard Valley Farm","C959","959","basil",6994,49,7,35
"2023-01-19T23:30:21","H960","Meadowbrook Farm","C960","960","parsley",7954,56,8,40
"2022-12-05T07:17:04","H961","Orchard Valley Farm","C961","961","cilantro",7355,52,8,37
"2022-05-24T04:13:39","H962","Red Barn Farms","IPH962","962","sweet potato",9578,67,10,48
"2022-12-27T14:14:26","H963","Sunnydale Farm","C963","963","cilantro",7805,55,8,39
"2022-12-15T04:04:06","H964","roland farms","C964","964","melons",3277,23,4,17
"2022-04-07T09:41:49","H965","Green Acres Farm","C965","965","bell peppers",5293,37,6,27
"2022-04-10T16:37:29","H966","Hidden gems Farm","C966","966","lettuce",418,3,1,3
"2022-12-09T07:45:07","H967","Meadowbrook Farm","C967","967","parsley",8405,59,9,42
"2022-09-04T14:04:20","H968","Starview Farms","C968","968","kale",1705,12,2,9
"2022-07-01T04:17:01","H969","Meadowlark Farm","IPH969","969","potato",9151,64,9,46
"2023-03-11T00:57:51","H970","Green Acres Farm","C970","970","bell peppers",5081,36,6,26
"2022-03-26T08:17:40","H971","Sweetwater Farm ","C971","971","chili peppers",6435,45,7,32
"2022-12-12T23:26:59","H972","scissortail farms","C972","972","melons",3219,23,4,16
"2022-10-04T04:25:25","H973","Orchard Valley Farm","C973","973","cilantro",7295,51,8,37
"2023-02-10T21:41:31","H974","Green Acres Farm","C974","974","bell peppers",5212,37,6,26
"2023-01-23T15:12:12","H975","Mena Farm","C975","975","lettuce",743,5,2,4
"2022-06-30T19:30:49","H976","Red Barn Farms","IPH976","976","sweet potato",9751,68,10,49
"2022-12-28T16:32:59","H977","roland farms","C977","977","melons",3307,23,4,17
"2023-02-18T22:37:37","H978","Meadowlark Farm","IPH978","978","sweet potato",9338,65,9,47
"2022-06-04T12:05:25","H979","Sunny Fields Farm ","C979","979","bell peppers",5407,38,6,27
"2022-11-15T22:29:12","H980","Hidden gems Farm","C980","980","lettuce",446,3,1,3
"2022-11-04T05:51:15","H981","Sweetwater Farm ","C981","981","basil",6748,47,7,34
"2022-10-27T22:27:31","H982","Sunny Fields Farm ","C982","982","bell peppers",5400,38,6,27
"2022-06-28T14:53:42","H983","scissortail farms","C983","983","arugula",2911,21,4,15
"2022-12-27T23:00:37","H984","Meadowbrook Farm","C984","984","parsley",8127,57,8,41
"2022-10-11T20:35:20","H985","Sweetwater Farm ","C985","985","basil",6706,47,7,34
"2022-03-21T23:03:26","H986","scissortail farms","C986","986","melons",2956,21,4,15
"2022-06-16T13:29:34","H987","Sunny Fields Farm ","C987","987","bell peppers",5594,39,6,28
"2022-06-02T16:14:29","H988","Hidden gems Farm","C988","988","lettuce",135,1,1,1
"2022-08-20T14:30:42","H989","Meadowbrook Farm","C989","989","parsley",8385,59,9,42
"2022-12-11T12:22:14","H990","Sweetwater Farm ","C990","990","basil",6516,46,7,33
"2022-04-25T07:24:56","H991","Sweetwater Farm ","C991","991","basil",6791,48,7,34
"2022-09-11T03:55:41","H992","Orchard Valley Farm","C992","992","basil",7153,50,7,36
"2023-03-01T21:43:12","H993","Sunny Fields Farm ","C993","993","bell peppers",5551,39,6,28
"2023-02-23T16:38:02","H994","Hidden gems Farm","C994","994","lettuce",224,2,1,2
"2022-11-10T02:10:13","H995","Burnt Mill Farm","C995","995","Tomatoes",4043,28,5,21
"2022-12-16T23:55:02","H996","Red Barn Farms","IPH996","996","sweet potato",9926,69,10,50
"2022-10-13T16:26:16","H997","Cerritos Farm","C997","997","spinach",1220,9,2,7
"2023-01-10T02:43:19","H998","Meadowlark Farm","IPH998","998","sweet potato",9435,66,9,47
"2022-04-05T05:04:42","H999","Mena Farm","C999","999","spinach",1049,8,2,6
"2022-12-06T18:21:49","H1000","Mena Farm","C1000","1000","lettuce",652,5,2,4
"2022-04-19T19:52:09","H1001","Stonehall Farm","C1001","1001","Cucumbers",4395,31,5,22
"2022-07-24T13:32:56","H1002","Orchard Valley Farm","C1002","1002","basil",7028,49,7,35
"2022-11-21T01:15:49","H1003","Starview Farms","C1003","1003","kale",2037,15,3,11
"2022-11-11T04:28:47","H1004","Orchard Valley Farm","C1004","1004","cilantro",7191,50,7,36
"2022-12-27T23:00:37","H1005","Green Acres Farm","C1005","1005","bell peppers",5056,36,6,26
"2022-11-12T15:33:32","H1006","Red Barn Farms","IPH1006","1006","sweet potato",9782,68,10,49
"2022-07-07T18:08:22","H1007","Orchard Valley Farm","C1007","1007","basil",6979,49,7,35
"2022-09-22T20:33:39","H1008","Mena Farm","C1008","1008","spinach",1035,8,2,6
"2022-11-18T11:52:30","H1009","Sunny Fields Farm ","C1009","1009","bell peppers",5504,39,6,28
"2022-05-17T14:22:18","H1010","Stonehall Farm","C1010","1010","Cucumbers",4655,33,5,24
"2022-07-13T14:27:20","H1011","Orchard Valley Farm","C1011","1011","cilantro",7344,51,8,37
"2022-08-05T23:43:15","H1012","Meadowlark Farm","IPH1012","1012","potato",9105,64,9,46
"2023-03-10T07:25:29","H1013","Harvest Moon Farms","C1013","1013","chili peppers",6261,44,7,31
"2022-09-24T16:24:35","H1014","Red Barn Farms","IPH1014","1014","sweet potato",9571,67,10,48
"2022-07-26T18:10:03","H1015","Red Barn Farms","IPH1015","1015","sweet potato",9618,67,10,48
"2023-01-29T20:17:22","H1016","Meadowlark Farm","IPH1016","1016","potato",9154,64,9,46
"2022-12-11T21:08:25","H1017","scissortail farms","C1017","1017","arugula",2894,20,4,15
"2022-12-24T16:04:56","H1018","Stonehall Farm","C1018","1018","Cucumbers",4548,32,5,23
"2022-04-05T13:50:53","H1019","Meadowlark Farm","IPH1019","1019","potato",9197,64,9,46
"2022-04-06T16:09:27","H1020","Cerritos Farm","C1020","1020","kale",1657,12,2,9
"2022-12-14T19:17:55","H1021","Starview Farms","C1021","1021","kale",2067,15,3,11
"2022-05-26T00:04:35","H1022","scissortail farms","C1022","1022","melons",3213,23,4,16
"2022-10-03T02:06:52","H1023","Sweetwater Farm ","C1023","1023","basil",6486,46,7,33
"2023-03-20T04:12:30","H1024","Meadowbrook Farm","C1024","1024","parsley",7916,55,8,40
"2022-12-11T21:08:25","H1025","Deep Root Farms","C1025","1025","parsley",8555,60,9,43
"2022-07-09T05:13:06","H1026","roland farms","C1026","1026","Tomatoes",3740,26,4,19
"2022-10-22T10:54:44","H1027","Harvest Moon Farms","C1027","1027","chili peppers",6006,42,6,30
"2023-01-20T08:16:32","H1028","Mena Farm","C1028","1028","spinach",932,7,2,5
"2023-02-19T16:09:59","H1029","Deep Root Farms","IPH1029","1029","potato",8779,61,9,44
"2023-01-17T01:20:51","H1030","Cerritos Farm","C1030","1030","spinach",1490,11,2,8
"2023-02-04T16:36:21","H1031","scissortail farms","C1031","1031","arugula",2724,19,3,14
"2022-11-11T22:01:09","H1032","Starview Farms","C1032","1032","kale",1812,13,3,9
"2023-02-13T11:04:49","H1033","Starview Farms","C1033","1033","kale",2173,15,3,11
"2022-12-26T03:09:41","H1034","Red Barn Farms","IPH1034","1034","sweet potato",9754,68,10,49
"2022-12-27T05:28:14","H1035","Red Barn Farms","IPH1035","1035","sweet potato",9895,69,10,49
"2022-04-18T17:33:35","H1036","Sunnydale Farm","C1036","1036","cilantro",7742,54,8,39
"2022-06-03T01:00:40","H1037","Mena Farm","C1037","1037","lettuce",686,5,2,4
"2022-07-08T20:26:55","H1038","Cerritos Farm","C1038","1038","spinach",1211,9,2,6
"2022-05-16T03:17:33","H1039","Starview Farms","C1039","1039","kale",1714,12,2,9
"2022-04-10T16:37:29","H1040","Meadowbrook Farm","C1040","1040","parsley",8197,57,8,41
"2022-06-26T01:30:24","H1041","Green Acres Farm","C1041","1041","Cucumbers",4990,35,5,25
"2022-06-05T23:10:10","H1042","Meadowlark Farm","IPH1042","1042","potato",9266,65,9,46
"2022-07-10T07:31:40","H1043","Burnt Mill Farm","C1043","1043","Tomatoes",4125,29,5,21
"2022-09-23T22:52:12","H1044","Green Acres Farm","C1044","1044","bell peppers",5207,37,6,26
"2022-04-01T04:36:39","H1045","Harvest Moon Farms","C1045","1045","chili peppers",6322,44,7,32
"2022-05-03T17:07:13","H1046","Deep Root Farms","IPH1046","1046","potato",8690,61,9,44
"2022-11-09T08:37:51","H1047","scissortail farms","C1047","1047","melons",3146,22,4,16
"2022-12-08T22:58:56","H1048","Sunnydale Farm","C1048","1048","cilantro",7628,53,8,38
"2022-08-09T15:25:07","H1049","Sunny Fields Farm ","C1049","1049","chili peppers",5778,41,6,29
