"Received_Date","Quantity","Receiver_ID","Product_Desc","Location_from_ID","Location_to_ID","Subsequent_ID","Outbreak"
"2022-10-05",738,"R3368","Jumbo Lump Crab MEat",98,98,"SHP3368","no"
"2023-03-24",250,"R3369","Lobster",24,24,"SHP3369","no"
"2022-02-25",888,"R3370","Claws Crab Meat",121,121,"SHP3370","yes"
"2022-06-08",493,"R3371","Cat_Fish",61,61,"SHP3371","no"
"2022-09-17",713,"R3372","Red_Snaper_Fish",94,94,"SHP3372","no"
"2022-07-11",727,"R3373","Jumbo Lump Crab MEat",97,97,"SHP3373","no"
"2022-01-11",645,"R3374","Gold Fish",84,84,"SHP3374","no"
"2022-11-14",333,"R3375","Tuna",36,36,"SHP3375","no"
"2022-02-23",701,"R3376","Red_Snaper_Fish",92,92,"SHP3376","no"
"2022-06-12",152,"R3377","Shrimp",9,9,"SHP3377","no"
"2022-11-30",857,"R3378","Cocktail Claws Carb Meat",116,116,"SHP3378","yes"
"2022-09-29",701,"R3379","Red_Snaper_Fish",93,93,"SHP3379","no"
"2023-01-30",451,"R3380","Ballon_Fish",54,54,"SHP3380","no"
"2022-11-01",236,"R3381","Crab or Crab Meat",22,22,"SHP3381","no"
"2021-12-25",316,"R3382","Tuna",34,34,"SHP3382","no"
"2022-06-19",895,"R3383","Claws Crab Meat",122,122,"SHP3383","yes"
"2023-02-06",175,"R3384","Shrimp",12,12,"SHP3384","no"
"2022-07-10",110,"R3385","Salmon",3,3,"SHP3385","no"
"2022-06-06",991,"R3386","Item",137,137,"SHP3386","yes"
"2021-12-15",584,"R3387","Frog_fish",75,75,"SHP3387","no"
"2022-01-18",446,"R3388","Ballon_Fish",54,54,"SHP3388","no"
"2023-01-31",483,"R3389","Cat_Fish",59,59,"SHP3389","no"
"2021-08-27",529,"R3390","File_Fish",66,66,"SHP3390","no"
"2022-12-04",218,"R3391","Crab or Crab Meat",19,19,"SHP3391","no"
"2022-07-29",627,"R3392","Gold Fish",81,81,"SHP3392","no"
"2022-05-26",697,"R3393","Red_Snaper_Fish",92,92,"SHP3393","no"
"2021-10-02",598,"R3394","Frog_fish",77,77,"SHP3394","no"
"2022-10-30",503,"R3395","Cat_Fish",62,62,"SHP3395","no"
"2022-03-24",958,"R3396","Item",132,132,"SHP3396","yes"
"2022-05-02",876,"R3397","Claws Crab Meat",119,119,"SHP3397","yes"
"2021-08-18",592,"R3398","Frog_fish",76,76,"SHP3398","no"
"2021-11-30",338,"R3399","White_Fish",37,37,"SHP3399","no"
"2021-10-30",262,"R3400","Lobster",26,26,"SHP3400","no"
"2022-11-19",535,"R3401","File_Fish",67,67,"SHP3401","no"
"2023-01-05",645,"R3402","Gold Fish",84,84,"SHP3402","no"
"2022-07-17",370,"R3403","White_Fish",42,42,"SHP3403","no"
"2022-03-13",889,"R3404","Claws Crab Meat",121,121,"SHP3404","yes"
"2021-12-12",906,"R3405","COLOSSAL LUMP crab Meat",124,124,"SHP3405","yes"
"2023-02-25",552,"R3406","File_Fish",70,70,"SHP3406","no"
"2021-09-18",368,"R3407","White_Fish",42,42,"SHP3407","no"
"2022-10-15",484,"R3408","Cat_Fish",60,60,"SHP3408","no"
"2023-01-19",652,"R3409","Gold Fish",85,85,"SHP3409","no"
"2021-09-22",593,"R3410","Frog_fish",76,76,"SHP3410","no"
"2022-05-19",371,"R3411","White_Fish",42,42,"SHP3411","no"
"2022-03-23",511,"R3412","Cat_Fish",64,64,"SHP3412","no"
"2022-08-25",917,"R3413","COLOSSAL LUMP crab Meat",125,125,"SHP3413","yes"
"2022-07-02",860,"R3414","Claws Crab Meat",117,117,"SHP3414","yes"
"2021-08-14",747,"R3415","Jumbo Lump Crab MEat",100,100,"SHP3415","no"
"2021-10-04",655,"R3416","Gold Fish",86,86,"SHP3416","no"
"2022-08-04",567,"R3417","File_Fish",72,72,"SHP3417","no"
"2023-02-21",728,"R3418","Jumbo Lump Crab MEat",97,97,"SHP3418","no"
"2021-12-02",548,"R3419","File_Fish",69,69,"SHP3419","no"
"2022-04-15",467,"R3420","Ballon_Fish",57,57,"SHP3420","no"
"2023-01-07",993,"R3421","Item",137,137,"SHP3421","yes"
"2022-01-30",700,"R3422","Red_Snaper_Fish",92,92,"SHP3422","no"
"2021-09-07",811,"R3423","Cocktail Claws Carb Meat",109,109,"SHP3423","no"
"2021-09-25",316,"R3424","Tuna",34,34,"SHP3424","no"
"2022-08-08",728,"R3425","Jumbo Lump Crab MEat",97,97,"SHP3425","no"
"2021-09-01",424,"R3426","Angel_Fish",50,50,"SHP3426","no"
"2022-06-01",850,"R3427","Cocktail Claws Carb Meat",115,115,"SHP3427","yes"
"2022-05-27",147,"R3428","Salmon",8,8,"SHP3428","no"
"2022-12-27",972,"R3429","Item",134,134,"SHP3429","yes"
"2021-12-03",833,"R3430","Cocktail Claws Carb Meat",113,113,"SHP3430","yes"
"2021-12-30",422,"R3431","Angel_Fish",50,50,"SHP3431","no"
"2021-10-24",393,"R3432","Angel_Fish",46,46,"SHP3432","no"
"2021-09-10",909,"R3433","COLOSSAL LUMP crab Meat",124,124,"SHP3433","yes"
"2023-02-23",108,"R3434","Salmon",2,2,"SHP3434","no"
"2022-09-25",771,"R3435","Lump Crab Meat",103,103,"SHP3435","no"
"2022-10-23",556,"R3436","File_Fish",70,70,"SHP3436","no"
"2022-08-03",319,"R3437","Tuna",34,34,"SHP3437","no"
"2022-03-24",827,"R3438","Cocktail Claws Carb Meat",112,112,"SHP3438","yes"
"2023-02-16",389,"R3439","Angel_Fish",45,45,"SHP3439","no"
"2022-04-25",518,"R3440","Cat_Fish",65,65,"SHP3440","no"
"2021-11-11",629,"R3441","Gold Fish",82,82,"SHP3441","no"
"2022-09-20",512,"R3442","Cat_Fish",64,64,"SHP3442","no"
"2022-09-09",651,"R3443","Gold Fish",85,85,"SHP3443","no"
"2022-09-11",826,"R3444","Cocktail Claws Carb Meat",112,112,"SHP3444","yes"
"2021-12-22",430,"R3445","Angel_Fish",51,51,"SHP3445","no"
"2022-05-06",586,"R3446","Frog_fish",75,75,"SHP3446","no"
"2022-08-10",259,"R3447","Lobster",25,25,"SHP3447","no"
"2021-09-04",627,"R3448","Gold Fish",81,81,"SHP3448","no"
"2022-06-01",662,"R3449","Gold Fish",87,87,"SHP3449","no"
"2023-03-17",238,"R3450","Crab or Crab Meat",22,22,"SHP3450","no"
"2022-02-21",603,"R3451","Frog_fish",77,77,"SHP3451","no"
"2022-11-18",247,"R3452","Lobster",23,23,"SHP3452","no"
"2023-01-20",449,"R3453","Ballon_Fish",54,54,"SHP3453","no"
"2023-01-14",107,"R3454","Salmon",2,2,"SHP3454","no"
"2021-11-06",365,"R3455","White_Fish",41,41,"SHP3455","no"
"2023-01-05",816,"R3456","Cocktail Claws Carb Meat",110,110,"SHP3456","no"
"2022-01-23",438,"R3457","Ballon_Fish",52,52,"SHP3457","no"
"2022-10-22",965,"R3458","Item",133,133,"SHP3458","yes"
"2023-02-10",480,"R3459","Cat_Fish",59,59,"SHP3459","no"
"2022-09-12",800,"R3460","Lump Crab Meat",107,107,"SHP3460","no"
"2022-01-26",409,"R3461","Angel_Fish",48,48,"SHP3461","no"
"2022-12-02",609,"R3462","Frog_fish",78,78,"SHP3462","no"
"2022-01-30",847,"R3463","Cocktail Claws Carb Meat",115,115,"SHP3463","yes"
"2021-08-17",866,"R3464","Claws Crab Meat",118,118,"SHP3464","yes"
"2021-08-25",764,"R3465","Lump Crab Meat",102,102,"SHP3465","no"
"2022-05-08",170,"R3466","Shrimp",12,12,"SHP3466","no"
"2022-03-11",923,"R3467","COLOSSAL LUMP crab Meat",126,126,"SHP3467","yes"
"2022-06-15",934,"R3468","COLOSSAL LUMP crab Meat",128,128,"SHP3468","yes"
"2021-11-26",549,"R3469","File_Fish",69,69,"SHP3469","no"
"2022-06-25",522,"R3470","Cat_Fish",65,65,"SHP3470","no"
"2022-08-11",505,"R3471","Cat_Fish",63,63,"SHP3471","no"
"2022-11-20",177,"R3472","Shrimp",13,13,"SHP3472","no"
"2022-07-31",815,"R3473","Cocktail Claws Carb Meat",110,110,"SHP3473","no"
"2021-10-01",961,"R3474","Item",132,132,"SHP3474","yes"
"2022-03-26",332,"R3475","Tuna",36,36,"SHP3475","no"
"2021-10-26",322,"R3476","Tuna",35,35,"SHP3476","no"
"2021-09-11",245,"R3477","Lobster",23,23,"SHP3477","no"
"2022-08-16",731,"R3478","Jumbo Lump Crab MEat",97,97,"SHP3478","no"
"2021-08-17",340,"R3479","White_Fish",37,37,"SHP3479","no"
"2023-03-03",866,"R3480","Claws Crab Meat",118,118,"SHP3480","yes"
"2022-08-14",166,"R3481","Shrimp",11,11,"SHP3481","no"
"2022-08-12",421,"R3482","Angel_Fish",50,50,"SHP3482","no"
"2021-08-20",842,"R3483","Cocktail Claws Carb Meat",114,114,"SHP3483","yes"
"2022-04-29",468,"R3484","Ballon_Fish",57,57,"SHP3484","no"
"2022-01-21",269,"R3485","Lobster",27,27,"SHP3485","no"
"2022-02-14",418,"R3486","Angel_Fish",49,49,"SHP3486","no"
"2022-11-29",673,"R3487","Red_Snaper_Fish",88,88,"SHP3487","no"
"2022-05-24",805,"R3488","Lump Crab Meat",108,108,"SHP3488","no"
"2022-01-28",673,"R3489","Red_Snaper_Fish",88,88,"SHP3489","no"
"2022-07-29",922,"R3490","COLOSSAL LUMP crab Meat",126,126,"SHP3490","yes"
"2021-09-16",629,"R3491","Gold Fish",82,82,"SHP3491","no"
"2022-08-19",665,"R3492","Gold Fish",87,87,"SHP3492","no"
"2021-11-08",571,"R3493","File_Fish",73,73,"SHP3493","no"
"2021-09-16",130,"R3494","Salmon",6,6,"SHP3494","no"
"2021-10-09",784,"R3495","Lump Crab Meat",105,105,"SHP3495","no"
"2021-08-29",536,"R3496","File_Fish",67,67,"SHP3496","no"
"2021-12-23",517,"R3497","Cat_Fish",64,64,"SHP3497","no"
"2023-03-05",862,"R3498","Claws Crab Meat",117,117,"SHP3498","yes"
"2022-06-29",457,"R3499","Ballon_Fish",55,55,"SHP3499","no"
"2021-09-26",731,"R3500","Jumbo Lump Crab MEat",97,97,"SHP3500","no"
"2022-07-25",427,"R3501","Angel_Fish",51,51,"SHP3501","no"
"2022-03-30",188,"R3502","Shrimp",14,14,"SHP3502","no"
"2022-03-27",286,"R3503","Lobster",29,29,"SHP3503","no"
"2022-11-13",462,"R3504","Ballon_Fish",56,56,"SHP3504","no"
"2023-03-21",876,"R3505","Claws Crab Meat",119,119,"SHP3505","yes"
"2022-05-18",724,"R3506","Jumbo Lump Crab MEat",96,96,"SHP3506","no"
"2022-10-03",429,"R3507","Angel_Fish",51,51,"SHP3507","no"
"2022-06-03",563,"R3508","File_Fish",72,72,"SHP3508","no"
"2022-02-02",824,"R3509","Cocktail Claws Carb Meat",111,111,"SHP3509","yes"
"2021-11-09",698,"R3510","Red_Snaper_Fish",92,92,"SHP3510","no"
"2023-03-17",826,"R3511","Cocktail Claws Carb Meat",112,112,"SHP3511","yes"
"2022-01-25",1000,"R3512","Item",138,138,"SHP3512","yes"
"2021-09-24",887,"R3513","Claws Crab Meat",121,121,"SHP3513","yes"
"2022-03-17",265,"R3514","Lobster",26,26,"SHP3514","no"
"2022-10-10",929,"R3515","COLOSSAL LUMP crab Meat",127,127,"SHP3515","yes"
"2021-10-06",282,"R3516","Lobster",29,29,"SHP3516","no"
"2022-10-30",153,"R3517","Shrimp",9,9,"SHP3517","no"
"2022-03-01",731,"R3518","Jumbo Lump Crab MEat",97,97,"SHP3518","no"
"2022-09-02",595,"R3519","Frog_fish",76,76,"SHP3519","no"
"2021-08-08",574,"R3520","Frog_fish",73,73,"SHP3520","no"
"2023-02-22",908,"R3521","COLOSSAL LUMP crab Meat",124,124,"SHP3521","yes"
"2022-06-04",691,"R3522","Red_Snaper_Fish",91,91,"SHP3522","no"
"2022-05-02",358,"R3523","White_Fish",40,40,"SHP3523","no"
"2022-05-05",470,"R3524","Ballon_Fish",57,57,"SHP3524","no"
"2023-02-01",643,"R3525","Gold Fish",84,84,"SHP3525","no"
"2022-04-30",705,"R3526","Red_Snaper_Fish",93,93,"SHP3526","no"
"2022-06-14",468,"R3527","Ballon_Fish",57,57,"SHP3527","no"
"2021-10-09",954,"R3528","Item",131,131,"SHP3528","yes"
"2023-03-23",995,"R3529","Item",137,137,"SHP3529","yes"
"2022-04-23",662,"R3530","Gold Fish",87,87,"SHP3530","no"
"2021-09-06",495,"R3531","Cat_Fish",61,61,"SHP3531","no"
"2022-04-19",418,"R3532","Angel_Fish",49,49,"SHP3532","no"
"2022-06-07",851,"R3533","Cocktail Claws Carb Meat",115,115,"SHP3533","yes"
"2022-11-23",539,"R3534","File_Fish",68,68,"SHP3534","no"
"2023-03-27",324,"R3535","Tuna",35,35,"SHP3535","no"
"2023-01-16",873,"R3536","Claws Crab Meat",119,119,"SHP3536","yes"
"2021-11-27",662,"R3537","Gold Fish",87,87,"SHP3537","no"
"2022-07-16",438,"R3538","Ballon_Fish",52,52,"SHP3538","no"
"2023-03-18",835,"R3539","Cocktail Claws Carb Meat",113,113,"SHP3539","yes"
"2022-09-23",639,"R3540","Gold Fish",83,83,"SHP3540","no"
"2022-01-06",198,"R3541","Crab or Crab Meat",16,16,"SHP3541","no"
"2022-10-12",818,"R3542","Cocktail Claws Carb Meat",110,110,"SHP3542","no"
"2021-10-25",309,"R3543","Tuna",33,33,"SHP3543","no"
"2021-10-18",497,"R3544","Cat_Fish",61,61,"SHP3544","no"
"2022-09-13",777,"R3545","Lump Crab Meat",104,104,"SHP3545","no"
"2022-01-09",771,"R3546","Lump Crab Meat",103,103,"SHP3546","no"
"2022-02-07",399,"R3547","Angel_Fish",47,47,"SHP3547","no"
"2022-05-17",804,"R3548","Lump Crab Meat",108,108,"SHP3548","no"
"2023-03-12",310,"R3549","Tuna",33,33,"SHP3549","no"
"2022-02-05",852,"R3550","Cocktail Claws Carb Meat",115,115,"SHP3550","yes"
"2022-02-05",432,"R3551","Ballon_Fish",52,52,"SHP3551","no"
"2022-04-13",812,"R3552","Cocktail Claws Carb Meat",109,109,"SHP3552","no"
"2022-12-05",609,"R3553","Frog_fish",78,78,"SHP3553","no"
"2022-05-01",489,"R3554","Cat_Fish",60,60,"SHP3554","no"
"2022-05-30",509,"R3555","Cat_Fish",63,63,"SHP3555","no"
"2022-12-09",716,"R3556","Jumbo Lump Crab MEat",95,95,"SHP3556","no"
"2022-05-14",803,"R3557","Lump Crab Meat",108,108,"SHP3557","no"
"2022-08-18",418,"R3558","Angel_Fish",49,49,"SHP3558","no"
"2021-10-10",232,"R3559","Crab or Crab Meat",21,21,"SHP3559","no"
"2022-06-17",256,"R3560","Lobster",25,25,"SHP3560","no"
"2022-06-14",354,"R3561","White_Fish",40,40,"SHP3561","no"
"2022-11-05",532,"R3562","File_Fish",67,67,"SHP3562","no"
"2022-10-08",467,"R3563","Ballon_Fish",57,57,"SHP3563","no"
"2022-07-09",428,"R3564","Angel_Fish",51,51,"SHP3564","no"
"2023-01-21",831,"R3565","Cocktail Claws Carb Meat",112,112,"SHP3565","yes"
"2022-07-23",445,"R3566","Ballon_Fish",54,54,"SHP3566","no"
"2021-08-07",433,"R3567","Ballon_Fish",52,52,"SHP3567","no"
"2022-03-27",119,"R3568","Salmon",4,4,"SHP3568","no"
"2023-02-15",776,"R3569","Lump Crab Meat",104,104,"SHP3569","no"
"2022-10-17",841,"R3570","Cocktail Claws Carb Meat",114,114,"SHP3570","yes"
"2023-01-26",790,"R3571","Lump Crab Meat",106,106,"SHP3571","no"
"2022-07-14",367,"R3572","White_Fish",42,42,"SHP3572","no"
"2022-05-15",868,"R3573","Claws Crab Meat",118,118,"SHP3573","yes"
"2022-04-24",859,"R3574","Claws Crab Meat",116,116,"SHP3574","yes"
"2023-01-13",681,"R3575","Red_Snaper_Fish",89,89,"SHP3575","no"
"2021-10-30",774,"R3576","Lump Crab Meat",104,104,"SHP3576","no"
"2022-02-19",852,"R3577","Cocktail Claws Carb Meat",115,115,"SHP3577","yes"
"2022-10-27",105,"R3578","Salmon",2,2,"SHP3578","no"
"2022-07-22",989,"R3579","Item",136,136,"SHP3579","yes"
"2022-08-21",720,"R3580","Jumbo Lump Crab MEat",95,95,"SHP3580","no"
"2022-11-12",314,"R3581","Tuna",34,34,"SHP3581","no"
"2022-10-20",291,"R3582","Tuna",30,30,"SHP3582","no"
"2022-11-06",239,"R3583","Crab or Crab Meat",22,22,"SHP3583","no"
"2021-12-09",727,"R3584","Jumbo Lump Crab MEat",97,97,"SHP3584","no"
"2022-08-17",813,"R3585","Cocktail Claws Carb Meat",110,110,"SHP3585","no"
"2022-08-25",514,"R3586","Cat_Fish",64,64,"SHP3586","no"
"2022-07-12",693,"R3587","Red_Snaper_Fish",91,91,"SHP3587","no"
"2022-01-27",498,"R3588","Cat_Fish",62,62,"SHP3588","no"
"2022-04-26",230,"R3589","Crab or Crab Meat",21,21,"SHP3589","no"
"2023-01-25",843,"R3590","Cocktail Claws Carb Meat",114,114,"SHP3590","yes"
"2022-12-06",673,"R3591","Red_Snaper_Fish",88,88,"SHP3591","no"
"2021-08-22",797,"R3592","Lump Crab Meat",107,107,"SHP3592","no"
"2021-08-29",212,"R3593","Crab or Crab Meat",18,18,"SHP3593","no"
"2022-12-30",982,"R3594","Item",135,135,"SHP3594","yes"
"2022-03-19",553,"R3595","File_Fish",70,70,"SHP3595","no"
"2023-03-28",487,"R3596","Cat_Fish",60,60,"SHP3596","no"
"2023-03-01",951,"R3597","COLOSSAL LUMP crab Meat",131,131,"SHP3597","yes"
"2021-12-18",543,"R3598","File_Fish",68,68,"SHP3598","no"
"2022-05-11",764,"R3599","Lump Crab Meat",102,102,"SHP3599","no"
"2022-09-03",643,"R3600","Gold Fish",84,84,"SHP3600","no"
"2022-01-14",667,"R3601","Gold Fish",87,87,"SHP3601","no"
"2021-10-06",335,"R3602","Tuna",37,37,"SHP3602","no"
"2021-09-06",477,"R3603","Ballon_Fish",58,58,"SHP3603","no"
"2022-06-27",129,"R3604","Salmon",5,5,"SHP3604","no"
"2021-09-12",725,"R3605","Jumbo Lump Crab MEat",96,96,"SHP3605","no"
"2021-10-31",534,"R3606","File_Fish",67,67,"SHP3606","no"
"2023-01-29",214,"R3607","Crab or Crab Meat",18,18,"SHP3607","no"
"2021-09-09",330,"R3608","Tuna",36,36,"SHP3608","no"
"2022-10-15",651,"R3609","Gold Fish",85,85,"SHP3609","no"
"2021-12-07",667,"R3610","Gold Fish",87,87,"SHP3610","no"
"2021-09-20",187,"R3611","Shrimp",14,14,"SHP3611","no"
"2022-06-05",228,"R3612","Crab or Crab Meat",21,21,"SHP3612","no"
"2021-10-17",883,"R3613","Claws Crab Meat",120,120,"SHP3613","yes"
"2021-09-30",197,"R3614","Crab or Crab Meat",16,16,"SHP3614","no"
"2022-05-13",150,"R3615","Shrimp",9,9,"SHP3615","no"
"2022-05-30",887,"R3616","Claws Crab Meat",121,121,"SHP3616","yes"
"2022-01-13",538,"R3617","File_Fish",68,68,"SHP3617","no"
"2022-11-11",421,"R3618","Angel_Fish",50,50,"SHP3618","no"
"2021-11-03",997,"R3619","Item",138,138,"SHP3619","yes"
"2022-05-11",150,"R3620","Shrimp",9,9,"SHP3620","no"
"2023-02-13",740,"R3621","Jumbo Lump Crab MEat",98,98,"SHP3621","no"
"2022-02-28",476,"R3622","Ballon_Fish",58,58,"SHP3622","no"
"2022-10-06",339,"R3623","White_Fish",37,37,"SHP3623","no"
"2022-08-30",788,"R3624","Lump Crab Meat",106,106,"SHP3624","no"
"2023-02-19",320,"R3625","Tuna",34,34,"SHP3625","no"
"2022-12-07",256,"R3626","Lobster",25,25,"SHP3626","no"
"2022-08-31",747,"R3627","Jumbo Lump Crab MEat",99,99,"SHP3627","no"
"2022-05-20",958,"R3628","Item",132,132,"SHP3628","yes"
"2022-01-02",765,"R3629","Lump Crab Meat",102,102,"SHP3629","no"
"2021-09-13",778,"R3630","Lump Crab Meat",104,104,"SHP3630","no"
"2021-10-16",451,"R3631","Ballon_Fish",54,54,"SHP3631","no"
"2021-08-20",777,"R3632","Lump Crab Meat",104,104,"SHP3632","no"
"2021-10-19",553,"R3633","File_Fish",70,70,"SHP3633","no"
"2022-02-17",883,"R3634","Claws Crab Meat",120,120,"SHP3634","yes"
"2022-06-23",146,"R3635","Salmon",8,8,"SHP3635","no"
"2022-12-26",928,"R3636","COLOSSAL LUMP crab Meat",127,127,"SHP3636","yes"
"2022-03-21",400,"R3637","Angel_Fish",47,47,"SHP3637","no"
"2021-12-17",259,"R3638","Lobster",25,25,"SHP3638","no"
"2022-01-27",359,"R3639","White_Fish",40,40,"SHP3639","no"
"2021-09-28",910,"R3640","COLOSSAL LUMP crab Meat",124,124,"SHP3640","yes"
"2021-12-27",208,"R3641","Crab or Crab Meat",17,17,"SHP3641","no"
"2023-03-26",195,"R3642","Crab or Crab Meat",16,16,"SHP3642","no"
"2022-07-03",315,"R3643","Tuna",34,34,"SHP3643","no"
"2022-11-27",704,"R3644","Red_Snaper_Fish",93,93,"SHP3644","no"
"2022-04-04",488,"R3645","Cat_Fish",60,60,"SHP3645","no"
"2022-12-11",104,"R3646","Salmon",2,2,"SHP3646","no"
"2023-02-22",941,"R3647","COLOSSAL LUMP crab Meat",129,129,"SHP3647","yes"
"2021-11-05",884,"R3648","Claws Crab Meat",120,120,"SHP3648","yes"
"2022-07-05",614,"R3649","Frog_fish",79,79,"SHP3649","no"
"2022-09-30",833,"R3650","Cocktail Claws Carb Meat",113,113,"SHP3650","yes"
"2023-01-10",320,"R3651","Tuna",34,34,"SHP3651","no"
"2022-11-17",511,"R3652","Cat_Fish",64,64,"SHP3652","no"
"2023-03-08",746,"R3653","Jumbo Lump Crab MEat",99,99,"SHP3653","no"
"2022-01-19",991,"R3654","Item",137,137,"SHP3654","yes"
"2022-02-10",838,"R3655","Cocktail Claws Carb Meat",113,113,"SHP3655","yes"
"2022-12-08",577,"R3656","Frog_fish",74,74,"SHP3656","no"
"2021-08-22",645,"R3657","Gold Fish",84,84,"SHP3657","no"
"2023-01-23",841,"R3658","Cocktail Claws Carb Meat",114,114,"SHP3658","yes"
"2021-08-16",147,"R3659","Salmon",8,8,"SHP3659","no"
"2022-12-05",824,"R3660","Cocktail Claws Carb Meat",111,111,"SHP3660","yes"
"2023-03-11",914,"R3661","COLOSSAL LUMP crab Meat",125,125,"SHP3661","yes"
"2022-04-29",871,"R3662","Claws Crab Meat",118,118,"SHP3662","yes"
"2022-03-15",980,"R3663","Item",135,135,"SHP3663","yes"
"2022-11-15",623,"R3664","Gold Fish",81,81,"SHP3664","no"
"2022-02-08",866,"R3665","Claws Crab Meat",118,118,"SHP3665","yes"
"2022-10-24",622,"R3666","Gold Fish",81,81,"SHP3666","no"
"2023-01-17",360,"R3667","White_Fish",41,41,"SHP3667","no"
"2021-11-17",166,"R3668","Shrimp",11,11,"SHP3668","no"
"2022-02-14",937,"R3669","COLOSSAL LUMP crab Meat",128,128,"SHP3669","yes"
"2023-01-15",314,"R3670","Tuna",34,34,"SHP3670","no"
"2022-11-18",168,"R3671","Shrimp",11,11,"SHP3671","no"
"2022-05-25",388,"R3672","Angel_Fish",45,45,"SHP3672","no"
"2021-11-26",452,"R3673","Ballon_Fish",55,55,"SHP3673","no"
"2022-09-26",189,"R3674","Shrimp",15,15,"SHP3674","no"
"2022-12-21",728,"R3675","Jumbo Lump Crab MEat",97,97,"SHP3675","no"
"2022-09-09",986,"R3676","Item",136,136,"SHP3676","yes"
"2022-08-22",274,"R3677","Lobster",27,27,"SHP3677","no"
"2022-07-20",315,"R3678","Tuna",34,34,"SHP3678","no"
"2021-10-12",305,"R3679","Tuna",32,32,"SHP3679","no"
"2022-05-10",828,"R3680","Cocktail Claws Carb Meat",112,112,"SHP3680","yes"
"2023-02-02",542,"R3681","File_Fish",68,68,"SHP3681","no"
"2022-07-07",567,"R3682","File_Fish",72,72,"SHP3682","no"
"2023-02-04",330,"R3683","Tuna",36,36,"SHP3683","no"
"2022-03-10",623,"R3684","Gold Fish",81,81,"SHP3684","no"
"2022-04-21",247,"R3685","Lobster",23,23,"SHP3685","no"
"2021-09-10",227,"R3686","Crab or Crab Meat",20,20,"SHP3686","no"
"2022-06-16",481,"R3687","Cat_Fish",59,59,"SHP3687","no"
"2022-01-07",142,"R3688","Salmon",7,7,"SHP3688","no"
"2022-06-17",987,"R3689","Item",136,136,"SHP3689","yes"
"2023-03-20",909,"R3690","COLOSSAL LUMP crab Meat",124,124,"SHP3690","yes"
"2023-03-14",974,"R3691","Item",134,134,"SHP3691","yes"
"2023-03-08",381,"R3692","White_Fish",44,44,"SHP3692","no"
"2023-02-01",966,"R3693","Item",133,133,"SHP3693","yes"
"2023-01-13",103,"R3694","Salmon",2,2,"SHP3694","no"
"2022-11-24",779,"R3695","Lump Crab Meat",104,104,"SHP3695","no"
"2022-08-04",954,"R3696","Item",131,131,"SHP3696","yes"
"2022-08-01",122,"R3697","Salmon",4,4,"SHP3697","no"
"2022-06-18",213,"R3698","Crab or Crab Meat",18,18,"SHP3698","no"
"2021-11-07",666,"R3699","Gold Fish",87,87,"SHP3699","no"
"2023-01-27",255,"R3700","Lobster",25,25,"SHP3700","no"
"2022-10-26",792,"R3701","Lump Crab Meat",106,106,"SHP3701","no"
"2021-09-21",248,"R3702","Lobster",24,24,"SHP3702","no"
"2022-12-03",850,"R3703","Cocktail Claws Carb Meat",115,115,"SHP3703","yes"
"2022-05-22",278,"R3704","Lobster",28,28,"SHP3704","no"
"2023-02-20",240,"R3705","Crab or Crab Meat",22,22,"SHP3705","no"
"2021-12-11",156,"R3706","Shrimp",9,9,"SHP3706","no"
"2022-01-01",145,"R3707","Salmon",8,8,"SHP3707","no"
"2022-11-27",189,"R3708","Shrimp",15,15,"SHP3708","no"
"2022-04-06",225,"R3709","Crab or Crab Meat",20,20,"SHP3709","no"
"2022-10-14",897,"R3710","Claws Crab Meat",122,122,"SHP3710","yes"
"2022-08-03",162,"R3711","Shrimp",11,11,"SHP3711","no"
"2023-01-02",363,"R3712","White_Fish",41,41,"SHP3712","no"
"2022-06-29",976,"R3713","Item",134,134,"SHP3713","yes"
"2021-09-21",391,"R3714","Angel_Fish",45,45,"SHP3714","no"
"2022-04-12",655,"R3715","Gold Fish",85,85,"SHP3715","no"
"2023-01-09",153,"R3716","Shrimp",9,9,"SHP3716","no"
"2022-08-27",638,"R3717","Gold Fish",83,83,"SHP3717","no"
"2021-11-20",694,"R3718","Red_Snaper_Fish",91,91,"SHP3718","no"
"2022-06-04",741,"R3719","Jumbo Lump Crab MEat",99,99,"SHP3719","no"
"2022-04-10",417,"R3720","Angel_Fish",49,49,"SHP3720","no"
"2022-12-19",822,"R3721","Cocktail Claws Carb Meat",111,111,"SHP3721","yes"
"2022-08-16",375,"R3722","White_Fish",43,43,"SHP3722","no"
"2022-07-28",208,"R3723","Crab or Crab Meat",17,17,"SHP3723","no"
"2022-10-25",573,"R3724","File_Fish",73,73,"SHP3724","no"
"2022-12-17",188,"R3725","Shrimp",14,14,"SHP3725","no"
"2021-08-13",938,"R3726","COLOSSAL LUMP crab Meat",129,129,"SHP3726","yes"
"2021-12-05",844,"R3727","Cocktail Claws Carb Meat",114,114,"SHP3727","yes"
"2022-11-26",544,"R3728","File_Fish",69,69,"SHP3728","no"
"2022-02-24",217,"R3729","Crab or Crab Meat",19,19,"SHP3729","no"
"2022-01-03",403,"R3730","Angel_Fish",47,47,"SHP3730","no"
"2021-12-04",294,"R3731","Tuna",31,31,"SHP3731","no"
"2022-09-28",349,"R3732","White_Fish",39,39,"SHP3732","no"
"2022-09-26",256,"R3733","Lobster",25,25,"SHP3733","no"
"2022-03-16",294,"R3734","Tuna",31,31,"SHP3734","no"
